,Date,Almacenamiento_Bateria,BioGas,Biomasa,Carbon,Cogeneracion,Diesel,Eolica,Fuel Oil,Gas_Natural,Geotermica,PetCoke,Solar,Hidraulica
1453,2023-12-24,0.0,394.5905379005,6052.0120259097,33136.2,517.29,61.1541737377,28367.321627737,0.0,15585.8769748687,1259.12,1085.0,56355.4733466828,80692.1152791834
1454,2023-12-25,0.0,140.8115159638,6037.9369308129,33587.55,1780.96,63.0570086783,25855.47003582272,0.0,11551.0755041971,1320.03,1092.0,45990.112773400004,83769.17627617701
1455,2023-12-26,0.0,409.37607453329997,5472.365187952,38180.94,2112.42,1622.6736767479001,25037.4182977035,0.0,16176.2782226227,1335.84,881.5,61689.445575404796,93043.8224946463
1456,2023-12-27,0.0,440.0307673628,6144.573527356,39788.020000000004,2613.32,695.6420470686,12467.7302236241,6.71,25825.4780035747,1307.08,0.0,61801.698941644005,96983.2154176987
1457,2023-12-28,0.0,460.49265740190003,6477.932273882,40579.91,2559.64,179.33943483529998,14825.6040882993,6.6,26949.4223335716,1360.8400000000001,0.0,56595.314497407,95952.8679035859
1458,2023-12-29,0.0,182.3947652343,6176.1916556552,33724.36,2637.08,79.6499555995,19546.6542547815,0.0,27077.4725904544,1406.28,0.0,58817.4023658486,91229.2861411799
1459,2023-12-30,0.0,426.0078738001,6024.8108956257,34675.98,2512.38,80.43276199910001,20094.26746934,0.0,19906.6483378151,1496.0900000000001,0.0,56527.7281025711,91465.67057045709
1460,2023-12-31,0.0,158.8906211483,5672.008314209,31563.96,2743.83,77.9312420903,18122.6868290859,0.0,16664.3292632027,1488.87,0.0,57181.7906147126,87745.1907431943
1461,2024-01-01,0.0,382.2340540388,5193.979,30174.23,1298.78,47.4836418732,28360.9519642934,0.0,8423.63,1483.77,0.0,49940.1122043792,82722.4630980449
1462,2024-01-02,0.0,390.2949323994,5475.5221926878,30853.97,1711.31,225.369227192,33347.8163343973,0.0,13599.6959588775,1461.8,0.0,63960.4581281278,87618.7920187293
1463,2024-01-03,0.0,388.1314654431,5164.1813063851005,33072.04,1675.23,405.5780834052,27908.7088593819,0.0,21249.4274731751,1495.91,0.0,68433.9560410143,87130.2762837352
1464,2024-01-04,0.0,410.2841987209,4968.2512274127,30822.39,1078.93,446.9016559972,26482.7985717303,0.08,27337.41,1474.38,0.0,65486.5890921072,88479.1074167149
1465,2024-01-05,0.0,473.2940423074,6458.712923172,30684.54,2210.09,154.4889492101,16209.9936375976,0.0,30101.13,1442.62,0.0,67164.9803000277,89734.8571047093
1466,2024-01-06,0.0,430.7680678007,6154.4679918214,24176.6,2544.88,65.44773279740001,15101.1241298328,0.0,25045.25,1443.22,0.0,64662.1908174683,90655.9062787667
1467,2024-01-07,0.0,432.861849217,5969.3398692121,21591.9,2844.07,66.0163513689,21864.3267024503,0.0,21337.67,1429.9,0.0,55274.1080898599,85342.8904080185
1468,2024-01-08,0.0,219.60737899080002,5406.1202335153,24047.3,2156.22,82.8423184123,38217.539801605,0.0,18861.87,1411.49,0.0,61741.3625329769,84372.0064516139
1469,2024-01-09,0.0,416.8230157449,5442.2007769166,24357.96,2024.55,101.64178698469999,44527.4461017011,0.0,17874.68,1435.23,0.0,57917.3913566277,82673.1667226221
1470,2024-01-10,0.0,405.84337840989997,5282.9080145727,23011.46,2735.1,85.6009274547,45437.1473604902,0.21,17375.54,1451.76,0.0,59187.720519648705,80482.7470124166
1471,2024-01-11,0.0,394.6368499762,5007.141215698,25955.84,1867.98,134.48609077970002,33091.6620275325,0.0,26659.9,1402.17,0.0,57700.1326782456,80729.5449598722
1472,2024-01-12,0.0,416.719246844,4824.1734930221,23958.63,1700.21,131.554801808,30520.064911991398,0.0,24779.82,1417.38,0.0,65135.287688752,84293.7765649495
1473,2024-01-13,0.0,406.4850970032,5351.655797455,25632.21,1884.75,43.1088483524,34001.5236614913,0.0,18185.760000000002,1316.91,0.0,58859.37004977756,77460.0759605815
1474,2024-01-14,0.0,417.4415574075,5788.6489627838,23408.28,1895.25,28.3736933236,37460.5464806981,0.0,18492.33,1270.54,0.0,50471.60607710108,73030.2056888649
1475,2024-01-15,0.0,420.810658266,5686.6893297183,27213.1,2118.43,62.1413340355,39546.0452712079,0.0,20920.32,1291.56,0.0,60761.11088302735,76603.2165814232
1476,2024-01-16,0.0,389.855607955,4726.1216305996,25104.75,2573.45,73.5629688761,46856.649521718,0.0,19633.41,1303.92,0.0,57245.67425146077,77874.7781250529
1477,2024-01-17,0.0,406.8602713652,5209.7826221007,27988.579999999998,1308.55,242.90476590650002,34151.5648417865,0.0,29344.58,1298.76,0.0,58605.56311318967,76196.5487866316
1478,2024-01-18,0.0,402.7911232755,4493.8847116098,29042.65,1899.06,69.8220585523,35499.6989061281,0.0,27618.59,1307.19,0.0,63933.2499096343,75672.8528182116
1479,2024-01-19,0.0,409.0080874309,4767.5635035404,29869.04,1372.09,112.40959377440001,39085.3113829504,0.0,30375.4634257814,1359.3,0.0,62505.692413320576,71538.3972652898
1480,2024-01-20,0.0,424.7002941275,5204.0535220035,29231.06,1269.9,58.3681961686,28671.8767162344,0.0,28066.920991015,800.27,0.0,61656.54355136775,76532.1293405985
1481,2024-01-21,0.0,394.9214736597,5305.9462941178,27843.510000000002,1023.73,135.7345246477,26209.9672099108,0.0,27963.4,1189.8600000000001,0.0,56180.2696409152,75905.6321201502
1482,2024-01-22,0.0,465.2817074105,5885.3555148432,34502.7,518.07,1880.997481158,20357.8061348919,132.81,36342.2470707663,1160.02,0.0,70881.4146022471,80990.1481520063
1483,2024-01-23,0.0,472.1966938192,6418.5450948331,37932.68,741.9,355.0912946574,17397.9371019163,0.0,38898.23,1081.05,583.0,66833.79552141018,79576.9258234566
1484,2024-01-24,0.0,405.6512300353,5981.3770352388,37453.03,862.42,663.2601285563001,29315.593102832,0.0,33060.9441273985,1038.3,1031.5,60125.13320717783,77475.67356924921
1485,2024-01-25,0.0,481.0544090508,5795.8039098017,40576.2,683.68,929.1446732153,19034.2696797068,0.0,41361.9,1090.55,1038.5,64478.162566038925,75126.8792696443
1486,2024-01-26,0.0,471.2740211415,6172.3262933687,42514.090000000004,501.83,199.0391348492,10141.0219485744,0.25,42942.55,1109.58,1111.5,65743.476211969,78258.2467852323
1487,2024-01-27,0.0,445.8758508658,5882.0965736961,38323.29,881.84,262.79466547690004,26095.7307523929,0.0,27136.39,1096.3700000000001,1056.5,59581.14768143563,75565.9936632123
1488,2024-01-28,0.0,442.7676003894,5709.0181777959,40690.270000000004,1314.36,56.3054811694,19799.3013970062,0.0,27121.190002279298,1230.63,1059.0,54517.07966312019,72032.0792127126
1489,2024-01-29,0.0,494.8802044643,5318.7717969008,39682.770000000004,2028.89,1879.2001622888,19545.2429394943,0.0,38590.8077469657,1182.35,1057.0,70695.64605841771,72359.6760786988
1490,2024-01-30,0.0,437.3738709494,5695.3965375686,40846.22,2329.29,1415.9683194656,25081.6668555863,0.0,44319.06,1129.13,1086.0,65876.3192071568,69603.1157098391
1491,2024-01-31,0.0,431.8695211771,6414.9883306771,37312.25,2187.85,970.6565798769001,27880.7868760281,0.0,46713.53,1171.89,1100.0,65773.61216000721,69423.3237315724
1492,2024-02-01,0.0,417.8373665013,6371.1383691483,32716.63,2475.13,806.3412408876,31039.722740458,0.0,44272.753651070496,1175.3,1142.0,61694.5814660164,70401.2192803474
1493,2024-02-02,0.0,235.8871410572,6419.4277720339,30922.54,2537.38,74.99287547670001,27609.6637882621,0.0,41571.58,1185.44,1126.0,68354.4209259771,70960.6919221914
1494,2024-02-03,0.0,330.6505699801,6019.0520951305,33304.23,1737.28,403.7702017454,29037.1858449771,0.0,37165.54,1274.25,1131.5,55985.024305556,71404.5179068131
1495,2024-02-04,0.0,348.8775508965,6345.2626342059,32000.04,1556.4,102.6643269351,23818.4449689097,0.0,33742.26,1237.44,1124.0,55722.3291591026,67684.9387266064
1496,2024-02-05,0.0,377.6149241751,6628.3579149814,38315.14,2040.49,3025.2131591548,15579.9664258776,67.73,42837.0821301366,1174.16,1152.5,63869.5948685253,72273.6996901048
1497,2024-02-06,0.0,369.6789589311,6565.0730205262,40840.35,1978.21,298.3273226936,16580.9557885007,0.0,46018.0316577147,1187.91,1124.0,63630.2938065483,71568.3261145107
1498,2024-02-07,0.0,421.0319521035,6606.2961690525,44203.79,1784.01,538.404246388,19697.6245341849,0.0,45251.54,1196.88,1141.5,62212.2130257575,66721.6378241608
1499,2024-02-08,0.0,459.0309926095,6434.0569819946995,45942.36,1602.99,709.0505460043,27039.4969024635,7.8,40115.26,1186.2,1143.5,61294.2540046919,66714.6050217143
1500,2024-02-09,0.0,415.8023645467,6404.531211716,43782.72,1314.44,671.4376552119,21742.3706217874,0.0,41302.2918019599,1170.9,1171.5,63817.0516381273,65758.5479194878
1501,2024-02-10,0.0,340.1467794938,6259.4410101818,42924.99,1251.9,658.9543189189,15249.9936912796,0.0,41734.5164843331,1076.1200000000001,1171.0,57693.3436102295,68803.8990698765
1502,2024-02-11,0.0,375.5387017089,6409.4694407506995,38407.78,1254.64,55.3975748537,29777.4661478025,0.0,35308.77,1157.38,1100.0,45509.461759373204,63954.1974037227
1503,2024-02-12,0.0,364.9456202305,6378.7613845214,44007.58,517.01,258.3841899305,37903.4282189062,0.0,33614.7200005688,1192.62,1056.0,57674.7944761435,63240.8895229146
1504,2024-02-13,0.0,416.3010781924,6168.4965370445,49047.07,1665.61,2043.7650386629998,20766.3257850619,0.0,34117.6647237062,1205.25,1074.5,63403.0377375045,72188.3168257916
1505,2024-02-14,0.0,401.5603063755,6188.8410400825,46683.33,1853.49,3542.2620704552,10787.3071088155,0.0,38508.6284333463,1176.47,1073.0,60111.6007915204,76150.01163383201
1506,2024-02-15,0.0,402.2681623531,5606.0519632109,46963.79,1848.15,4051.9969056175,12110.7534040668,0.0,45579.63613575,1097.37,1073.5,59969.3514521959,69086.102362054
1507,2024-02-16,0.0,400.0876926866,6099.8261260343,45926.64,2187.81,932.3754739034,20031.6555425896,0.0,38763.77,1102.91,1096.0,56849.6219576067,71718.6364394096
1508,2024-02-17,0.0,377.3853603376,6499.6848803936,38254.75,1528.08,179.457150875,41998.4831126443,0.0,30042.57,1116.31,1102.5,49860.4843233427,61243.4777492723
1509,2024-02-18,0.0,388.0258652106,6552.7961520859,40519.53,1460.04,131.9059730942,33767.1716596483,0.0,27518.49,1080.99,1118.0,48472.468468134,64154.6860310506
1510,2024-02-19,0.0,418.1513265549,6774.6012657426,49122.91,1504.05,182.90108754599999,22445.5798989235,0.0,39438.76,1078.11,1159.5,58223.7852723146,67958.5875941297
1511,2024-02-20,0.0,391.5075180331,6747.5423604047,51571.83,1460.17,788.572171855,9371.1266471937,0.0,44643.22,1122.68,1172.5,61113.8662689957,72157.4708884799
1512,2024-02-21,0.0,400.5218823372,6588.8222998743,50805.49,1664.72,243.0463788333,13364.326284373601,0.0,43514.4208222654,1120.6,1203.5,57312.729891313,68107.7648141132
1513,2024-02-22,0.0,478.5993288983,7150.1523512976,49057.32,1682.25,681.0131379073,16660.6278355519,0.0,45992.5574598922,1238.09,1198.0,50542.1796517637,64106.8122514213
1514,2024-02-23,0.0,399.3662204448,6493.8539283371,41260.84,1851.72,449.9796862137,30387.4146291319,0.01,37995.87,1217.29,1182.0,57465.0340738393,60339.3615520793
1515,2024-02-24,0.0,405.3967737029,6738.4467809331,39512.200000000004,811.04,226.6199240222,26372.9317499586,0.0,39987.1,1101.25,1186.0,55135.7256645182,59021.3868835562
1516,2024-02-25,0.0,440.4952255214,6951.5245478284,38851.63,1384.99,55.2035448966,24523.5612092336,0.0,37277.37,1016.82,1200.0,50513.7623225042,57510.5668267434
1517,2024-02-26,0.0,419.3797136215,6575.000819911,42227.39,1297.28,1245.0264126536,27123.1459040709,0.0,42306.68,999.25,1188.5,61603.6261070035,61272.7111788232
1518,2024-02-27,0.0,395.7551253678,6851.0714289398,42190.44,2420.59,294.9973693984,23536.6023664067,3.53,49859.4042887144,961.17,1145.0,62227.3148909976,57067.0116285945
1519,2024-02-28,0.0,359.4058813938,6774.006728501,42666.83,1398.99,432.3584399847,27536.7110189608,0.0,47203.3276934357,947.64,1139.5,59315.1353692038,58340.4267870432
1520,2024-02-29,0.0,408.6337683816,6808.4606859128,41766.37,2552.59,232.0347784768,31390.3953090805,0.0,43664.4067790715,970.23,1199.5,61459.9014035601,58977.9963377545
1521,2024-03-01,0.0,421.677902743,6785.0728129878,41599.47,2439.67,319.2007535554,31754.619081825098,0.0,43460.6,1000.88,1176.0,57500.5530162206,59168.7101088428
1522,2024-03-02,0.0,307.1813694745,6685.1981442525,38311.31,2366.64,176.3512914065,30993.2796993222,0.0,38286.04,1001.85,1180.0,51961.616778562,59236.2020019808
1523,2024-03-03,0.0,419.0531795306,6352.0893890401,36410.54,2477.99,50.4193634939,31593.806222800802,0.0,31821.8900003038,1008.48,1183.0,49666.7973172606,59562.7163367118
1524,2024-03-04,0.0,416.7108275009,6047.622652189,39783.88,2408.16,673.5199254613,28372.4750177914,0.0,38719.68,997.35,1185.0,64352.846472193,64809.231199272595
1525,2024-03-05,0.0,411.1621192445,5996.7461944502,38030.81,795.18,833.5479621364,29094.7703459125,0.0,44080.1858851319,962.01,1211.0,58493.6683555132,63738.9687428534
1526,2024-03-06,0.0,421.11611735220004,5493.287015229,39796.01,634.63,534.3137433729,25808.9273214569,0.0,46089.88,987.9,1239.0,59235.4601044992,62063.083512511
1527,2024-03-07,0.0,416.588015432,5588.7080650254,39667.95,1440.0700000000002,324.09430656579997,25315.375102091002,0.0,41238.84,1063.34,1231.0,61726.279540901,63654.7333951315
1528,2024-03-08,0.0,415.6399458231,5147.6605219438,38007.85,2706.48,254.657003536,38972.3425148872,0.0,35127.8909790688,1004.76,1234.0,58911.8794493024,60815.6109386663
1529,2024-03-09,0.0,417.3009723053,5439.1539933447,40637.56,2578.62,218.158775717,32742.1002210289,0.0,31441.29,1001.75,1235.0,55469.5055510124,62271.019568929
1530,2024-03-10,0.0,418.7298778737,6399.8103863247,41864.38,2635.16,67.3156352436,28838.420755608902,0.0,31617.97,977.1,1238.5,51656.8594618978,61043.6735097719
1531,2024-03-11,0.0,429.1094778211,5873.8746939692,42338.42,1266.07,165.2609348765,31631.696254641298,0.0,35055.88,1030.16,1232.0,60003.738306114,59477.3129942479
1532,2024-03-12,0.0,425.7626789904,5365.6890480501,44410.99,608.12,336.4829854054,38657.1284336123,0.03,36196.9384868653,1026.08,1235.0,56443.578221204,55615.2676314518
1533,2024-03-13,0.0,428.9907509582,5105.3754076879995,41327.18,1221.3700000000001,169.0840638614,40020.2635909419,0.0,40408.41,917.17,1232.5,53603.3517673108,54188.0031792393
1534,2024-03-14,0.0,404.1897325225,4923.6201687796,39373.33,1552.32,229.298684931,39805.798979836196,0.0,39259.17,1051.27,1160.5,54466.3301634674,57483.5420418677
1535,2024-03-15,0.0,411.666302185,5432.2987949983,43668.76,1457.24,175.7868826571,44321.7735470617,0.0,33271.4898169324,1060.57,0.0,56754.3540564347,57338.5776012672
1536,2024-03-16,0.0,385.2969340197,5409.2015164088,43684.49,1542.34,194.0566647313,30017.2221513682,0.0,32944.476,1099.78,0.0,55018.736208392,57830.1923560075
1537,2024-03-17,0.0,407.4636394481,5207.1000184837,41103.19,1556.82,277.6027068795,33445.2054219603,0.0,30651.93,1143.35,0.0,47108.1205341834,54104.59520500489
1538,2024-03-18,0.0,427.8769634549,5261.8681062006,51871.63,984.56,685.6130356368,21004.4175445398,0.0,43229.2156568909,1217.06,0.0,60570.3568355632,55786.099301451
1539,2024-03-19,0.0,432.4285048723,5603.7957369708,52583.32,667.8,583.4270276572,25624.0083120091,0.0,44898.91,1281.8400000000001,0.0,60845.3175758876,52200.8229518013
1540,2024-03-20,0.0,539.6532877020001,6022.1147325247,52512.76,834.68,515.146913388,20198.4678680919,0.01,54021.69,1273.3899999999999,0.0,52477.4301797463,54099.2909955861
1541,2024-03-21,0.0,511.0725961752,5836.7510598085,46340.82,1455.6100000000001,1086.5274175998,15423.9441548321,0.0,60512.536177058,1196.67,47.0,58903.0555755554,50207.8417384056
1542,2024-03-22,0.0,495.5744058785,6210.1450724477,44924.43,997.02,1467.1954248825,16714.0626786438,0.0,64273.6995715252,1184.83,801.0,59522.4112353469,48405.5156923488
1543,2024-03-23,0.0,462.3634000462,6387.0283472757,42836.05,1412.57,758.072447541,23865.0616520018,0.0,47674.2782825851,1183.35,1135.0,55955.0376384771,50099.4013604626
1544,2024-03-24,0.0,452.1761381498,6418.5150714397,37389.48,1076.95,828.8429565586,31885.2546253253,0.0,39875.87,1165.37,1155.5,47652.8707375796,51100.0177269854
1545,2024-03-25,0.0,435.3576151007,5855.0880592123,41371.81,2027.06,832.1343975666,29092.0598339682,0.0,49911.84,1191.22,1125.5,55878.6840041417,50497.2244109871
1546,2024-03-26,0.0,414.9739986949,4439.6765506864,40800.57,1724.03,926.6569640793,23690.7428272658,3.93,59642.91,1163.43,1172.0,57247.6653989989,52221.2681186446
1547,2024-03-27,0.0,423.3407932329,4711.6866690995,38047.97,519.99,254.36183499610001,26530.024339631,6.07,58178.9830599628,1163.53,1187.5,60685.6416040974,50488.7279114578
1548,2024-03-28,0.0,429.6052920352,5526.2525637591,35273.19,519.98,217.8572565768,30434.72292560905,0.0,58318.745807850704,1145.56,1151.5,59826.6835999176,49226.0668551105
1549,2024-03-29,0.0,411.9342443017,5849.440000763,35527.64,661.14,94.42508010510001,24146.4255519762,0.0,53459.21,1150.39,1144.5,51923.107273221496,49798.7042016033
1550,2024-03-30,0.0,420.4050129937,5798.7248022231,34591.52,1155.77,97.5964038121,32396.1430848594,0.0,46084.13,1158.14,1182.5,47833.9981072886,47577.0038041211
1551,2024-03-31,0.0,398.8283331913,5908.5558763107,33594.74,958.03,74.1494107087,28838.574070983,0.0,50122.96,1173.85,1203.5,47951.9115421284,44917.170474134
1552,2024-04-01,0.0,471.4349657954,5840.719107937,34622.62,1067.06,261.3346993837,33293.3844631704,0.0,48928.46,1143.77,1176.0,53491.1304266524,48153.8356469893
1553,2024-04-02,0.0,444.1440443463,5444.5129436949,34793.5,1437.6299999999999,457.3704322444,30947.7811305496,0.0,60686.79,1106.06,1175.0,49079.1325813655,47086.6424894618
1554,2024-04-03,0.0,480.8491934833,5094.2841911166,44129.61,1445.97,451.7777902387,22155.8038975688,0.0,57029.38559729,1097.39,1213.5,49197.2989514127,48303.7592820637
1555,2024-04-04,0.0,392.4637851142,4822.4741144623,46410.4,1496.54,642.898008227,28087.6713530673,0.0,46648.3114265778,1005.03,1230.5,50734.0205182097,43189.7874248238
1556,2024-04-05,0.0,407.4829614598,4525.8657231196,43873.34,2382.4900000000002,882.1548637351,32338.6158975196,0.0,45410.1905147148,1023.6600000000001,1216.5,51498.954270817,42099.743758308
1557,2024-04-06,0.0,454.8558625292,4806.2002411793,52986.58,2414.07,285.1246433625,35917.6260308501,0.0,39893.7071144756,1018.9,1259.5,47014.9559058513,41979.025251571504
1558,2024-04-07,0.0,388.8401743796,5193.3088373259,48339.43,2360.2799999999997,108.8003834935,30205.7104474785,0.0,34098.29,1111.3700000000001,1205.5,41645.6715898419,41208.2019653314
1559,2024-04-08,0.0,391.4850413141,5127.835891188,51549.47,1573.14,214.5236183077,21510.8909799443,0.0,36746.9467054862,1143.23,1222.0,55474.2777800653,47809.9557015343
1560,2024-04-09,0.0,426.9736143534,5160.6385173796,50952.43,1188.3600000000001,418.9234453098,38588.8338589292,0.0,32523.0065112373,1144.12,1111.0,52156.4147082287,43268.4463404674
1561,2024-04-10,0.0,481.6434592996,5751.5691668241,54683.71,1376.69,192.4975076813,20424.061738201,0.0,45066.2692162457,1121.44,1174.0,50526.0497839447,45376.4719809335
1562,2024-04-11,0.0,474.3096228298,6042.6153837403,59259.4,1407.3,332.5815718834,10105.8071331006,0.0,57129.4498229435,1116.6299999999999,1210.0,47089.0198824441,44589.0933446194
1563,2024-04-12,0.0,468.3162872213,5446.8333049683,59719.84,1193.44,1484.9507673096,20090.3642769171,0.0,51763.6859769392,1076.82,1207.0,45210.7549815366,44594.6396193634
1564,2024-04-13,0.0,488.7952429004,5391.204928582,63298.86,1560.2,414.6885445377,17806.7158085487,0.0,48877.82,1065.16,1216.0,40033.5403789185,42006.5604449196
1565,2024-04-14,0.0,474.4598009138,6295.2466226217,69076.61,1532.8600000000001,127.78332267729999,10072.5835645473,0.0,53328.73,1038.37,1245.5,24548.0713572839,43203.6499762906
1566,2024-04-15,0.0,400.3995173046,5541.442024319,58319.03,1571.92,234.9002261481,20070.5592194971,0.0,50090.2274401703,1074.44,1228.5,42641.507687886304,40223.9468503277
1567,2024-04-16,0.0,424.7585860084,5200.8473218789995,56313.95,1401.65,248.54039985650002,33551.1323086695,0.0,38231.3057774351,1064.12,1211.0,50862.9833225627,40062.1773175108
1568,2024-04-17,0.0,332.7536809234,5384.3899094616,56226.98,2257.76,203.8977487719,22817.6939616866,0.0,45037.77,1047.31,1196.0,51523.476030815,41242.433826456196
1569,2024-04-18,0.0,418.1653438946,5676.4060633395,54499.0,1989.93,360.4102859651,16184.5481445198,0.14,52031.58,1071.08,1195.0,55160.1286967263,43901.1789678621
1570,2024-04-19,0.0,489.7679734112,5664.2795075991,57636.1,2101.45,661.5320702423,12751.8355457748,0.0,54059.606414835,1067.16,1212.0,52870.3948764873,44881.1788159045
1571,2024-04-20,0.0,495.7926369224,4960.4197495891,56842.78,1718.69,279.95001605379997,22459.301676628602,0.02,46329.321238220204,1068.01,1225.0,48051.701885397204,42772.8918530041
1572,2024-04-21,0.0,429.9294610386,4624.0343842278,54539.83,2520.74,216.9572416236,26624.3373234103,0.02,41797.16,1069.34,1198.5,40759.805315760896,42631.6847596647
1573,2024-04-22,0.0,537.6098909127,5270.5641327888,55813.02,1910.44,510.8134062824,17953.3719250505,0.02,52378.8737187224,1057.49,1221.5,52353.0673946102,45249.7182143118
1574,2024-04-23,0.0,512.0123656827,5118.1800058401,53953.71,1983.34,1476.1292109225,12626.7199683061,0.0,54796.3917363529,1038.85,1198.5,53324.8793140297,47638.6472174177
1575,2024-04-24,0.0,442.7055933156,4967.3880515228,56575.46,3136.15,338.4003271943,25556.9785580777,0.0,47428.1293703143,1005.01,1191.0,49774.0869225505,42344.6686834216
1576,2024-04-25,0.0,471.5465234106,4980.7757801825,50964.09,2909.49,292.1015870858,35455.9242406306,7.34,42798.524462452,981.13,1181.5,45969.841099931,42306.458788732
1577,2024-04-26,0.0,456.0909653429,5808.2941884123,46702.46,2248.84,305.7069220433,36295.3864561403,0.0,46238.89,981.16,1182.5,47764.4442784369,43825.1464679632
1578,2024-04-27,0.0,428.225247363,6240.0522370617,46020.270000000004,2427.47,474.8060939255,38108.1161443186,0.0,39300.71,981.14,1170.0,46608.5406782448,44611.9759576592
1579,2024-04-28,0.0,437.6631878989,6038.527028522,43025.81,1752.17,805.5715366186,34250.0030316956,0.0,42596.72,983.54,1111.0,42079.9908165633,47377.7028357587
1580,2024-04-29,0.0,509.4777638691,6053.5529860842,44298.090000000004,2281.14,620.5590902426,39797.9681107024,6.27,50050.0966459099,998.69,1177.0,45915.4799738754,46679.5074097935
1581,2024-04-30,0.0,445.2078899938,5639.4112913762,38726.41,2500.54,196.2276420899,38450.5884975281,0.0,47425.3835959015,994.41,870.5,43299.8881462882,52409.4638168465
1582,2024-05-01,0.0,124.4558410458,5606.1960793737,37503.08,2770.55,118.73023506050001,39641.601222453304,0.0,43208.79,981.44,0.0,32328.5226345337,53653.385113335404
1583,2024-05-02,0.0,347.1518388074,5424.7489180447,37531.71,2288.2400000000002,287.1740701049,36893.0606208839,0.0,54364.3785212096,962.41,0.0,45964.8673934071,58574.4891969641
1584,2024-05-03,0.0,455.13985871750003,5263.199256115,38583.43,2224.38,689.507133063,38229.2811392354,0.0,52285.402946315604,968.02,856.0,49256.0180058999,55983.6012456207
1585,2024-05-04,0.0,415.3809312973,4470.7808553268,34982.99,2381.01,216.7398757896,40620.2224879456,0.0,44519.37,962.49,1077.5,44641.7781122918,56827.9780491544
1586,2024-05-05,0.0,475.9013629509,5510.3019158897005,35461.56,2334.1,67.3521807759,27240.0840353569,0.0,44271.215000000004,989.32,213.5,46494.2475626471,60441.03497719051
1587,2024-05-06,0.0,245.42305927799998,4997.7907301733,36669.32,1463.83,189.4097220897,38554.2758374743,0.0,48901.0033466206,1069.8,0.0,49804.2902119577,57744.3019450808
1588,2024-05-07,0.0,433.7049279444,5762.1895215291,47759.74,1508.22,704.2648694352999,21971.2606829805,0.0,63943.4204316446,1017.84,0.0,33132.0948795836,73029.7432999313
1589,2024-05-08,0.0,374.2781724148,5091.8322682345,47803.54,1575.95,199.30569986,33672.5603223346,0.0,44612.615138624096,975.05,0.0,46263.0406854136,57178.8362075751
1590,2024-05-09,0.0,354.6857118202,5620.8075519836,51714.04,1611.64,77.037705052,15997.7609965966,0.0,63342.547766918,950.59,0.0,44001.6480985955,57710.8083491497
1591,2024-05-10,0.0,411.2274005751,5435.0673292758,48545.33,1278.69,442.9459614698,13105.6320537347,0.0,64023.3481562558,965.6,331.5,43271.3232408919,64910.6904076982
1592,2024-05-11,0.0,401.9898448173,5575.2604198768,41361.78,1483.98,230.6487644262,33058.5695787044,0.0,48849.74,966.99,1037.5,42470.8211950267,56756.5477554614
1593,2024-05-12,0.0,381.2424600788,5322.7380287706,40818.42,1610.13,74.2687775653,46158.2216027361,0.0,37592.57,949.09,1074.5,39613.8653909445,50279.9041484639
1594,2024-05-13,0.0,430.50239645389996,5656.880392809,40290.33,433.81,302.6997208334,47029.2308079315,0.0,46432.78593676,965.55,1129.0,46707.217051323605,56636.9110202982
1595,2024-05-14,0.0,469.9802072896,5855.1775288521,42850.39,1.47,1371.6336294501,34686.683453736,0.0,59715.7832024198,965.98,1164.0,40330.57199093,62032.1157924159
1596,2024-05-15,0.0,472.01835932939997,6408.4138945844,60602.01,888.69,3205.0858024022,17969.3818748282,0.0,71624.1182975049,969.12,1194.0,30110.9095005204,60668.1211719251
1597,2024-05-16,0.0,502.6279248334,6175.3333230474,57522.82,1250.43,547.2090496466,24646.6634917919,0.53,62234.1238327676,961.24,1185.5,40208.0477835218,56333.3669451948
1598,2024-05-17,0.0,469.7602959091,6146.5797522328,59005.08,1184.02,407.6927611283,26325.7138688859,0.0,62293.9439854584,963.99,1213.5,37875.9740951336,56312.670290131704
1599,2024-05-18,0.0,448.6359306722,5583.3151719781,49443.89,1199.06,239.8697465379,22253.0248641934,0.0,55388.8,975.75,1124.5,47693.4123968521,55342.0500400699
1600,2024-05-19,0.0,479.5488091069,4938.3754716299,43376.19,1184.44,981.6196137913,35969.0108691545,0.0,48713.22,972.95,1088.5,41136.9188881009,49274.3668952932
1601,2024-05-20,0.0,527.4011399784999,5740.6492532887005,49749.14,1405.99,1069.3828823631,31791.732783838,0.0,57333.7521001089,958.74,1120.0,39617.3992988416,59236.4884702036
1602,2024-05-21,0.0,493.0369285474,5082.1367279055,48793.479999999996,1329.57,502.0163416058,27924.6200398561,0.0,53018.1501439415,963.9200000000001,1076.5,37467.8202194218,55400.22574233
1603,2024-05-22,0.0,503.9243745604,5278.2972868153,58230.07,1406.0,9729.6833386403,22420.5847361167,61.58,57599.5871378172,924.59,1137.5,32827.665117261,61612.5807723893
1604,2024-05-23,0.0,487.588863123,5232.9580301631,54383.69,1373.98,2553.4503528336,20826.1502848621,37.67,62556.659197567504,898.39,1149.5,44986.4877750405,54891.0654216895
1605,2024-05-24,0.0,433.6874280348,5662.7099805926,56017.69,1081.38,4505.3406829257,17754.2759959586,0.0,68571.7978643803,948.46,1046.5,40691.5343553172,56364.9366214048
